image_id,filename,label,split,annotator,date,source
1619,Nehru_Jacket_01619.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-28,nykafashion.com
1620,Nehru_Jacket_01620.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-27,westside.com
1621,Nehru_Jacket_01621.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-24,nift.ac.in
1622,Nehru_Jacket_01622.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-23,biba.in
1623,Nehru_Jacket_01623.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-04,handlooms.nic.in
1624,Nehru_Jacket_01624.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-28,nift.ac.in
1625,Nehru_Jacket_01625.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-18,biba.in
1626,Nehru_Jacket_01626.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-18,ajio.com
1627,Nehru_Jacket_01627.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-18,craftcouncil.in
1628,Nehru_Jacket_01628.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-05,nift.ac.in
1629,Nehru_Jacket_01629.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-26,westside.com
1630,Nehru_Jacket_01630.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-13,westside.com
1631,Nehru_Jacket_01631.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-08,sikshalochan.nic.in
1632,Nehru_Jacket_01632.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-19,biba.in
1633,Nehru_Jacket_01633.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-10,myntra.com
1634,Nehru_Jacket_01634.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-25,india.gov.in/textiles
1635,Nehru_Jacket_01635.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-20,craftcouncil.in
1636,Nehru_Jacket_01636.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-22,india.gov.in/textiles
1637,Nehru_Jacket_01637.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-16,india.gov.in/textiles
1638,Nehru_Jacket_01638.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-01,craftcouncil.in
1639,Nehru_Jacket_01639.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-05,sikshalochan.nic.in
1640,Nehru_Jacket_01640.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-21,cbazaar.com
1641,Nehru_Jacket_01641.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-26,nykafashion.com
1642,Nehru_Jacket_01642.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-03,nykafashion.com
1643,Nehru_Jacket_01643.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-17,fabindia.com
1644,Nehru_Jacket_01644.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,limeroad.com
1645,Nehru_Jacket_01645.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-16,sikshalochan.nic.in
1646,Nehru_Jacket_01646.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,craftsvilla.com
1647,Nehru_Jacket_01647.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-14,ajio.com
1648,Nehru_Jacket_01648.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-21,myntra.com
1649,Nehru_Jacket_01649.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-15,sikshalochan.nic.in
1650,Nehru_Jacket_01650.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-02,india.gov.in/textiles
1651,Nehru_Jacket_01651.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,sikshalochan.nic.in
1652,Nehru_Jacket_01652.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-14,nift.ac.in
1653,Nehru_Jacket_01653.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-12,craftsvilla.com
1654,Nehru_Jacket_01654.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-10,craftcouncil.in
1655,Nehru_Jacket_01655.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-28,fabindia.com
1656,Nehru_Jacket_01656.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-14,nykafashion.com
1657,Nehru_Jacket_01657.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-13,biba.in
1658,Nehru_Jacket_01658.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-23,utsavfashion.com
1659,Nehru_Jacket_01659.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-05,handlooms.nic.in
1660,Nehru_Jacket_01660.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-28,tatacliq.com
1661,Nehru_Jacket_01661.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-06,sikshalochan.nic.in
1662,Nehru_Jacket_01662.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-03,nift.ac.in
1663,Nehru_Jacket_01663.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-02,cbazaar.com
1664,Nehru_Jacket_01664.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-26,nift.ac.in
1665,Nehru_Jacket_01665.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-07,limeroad.com
1666,Nehru_Jacket_01666.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-05,craftcouncil.in
1667,Nehru_Jacket_01667.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-18,ajio.com
1668,Nehru_Jacket_01668.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-20,texmin.nic.in
1669,Nehru_Jacket_01669.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-26,ajio.com
1670,Nehru_Jacket_01670.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-27,tatacliq.com
1671,Nehru_Jacket_01671.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-13,india.gov.in/textiles
1672,Nehru_Jacket_01672.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-15,texmin.nic.in
1673,Nehru_Jacket_01673.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-14,pantaloons.com
1674,Nehru_Jacket_01674.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-25,nift.ac.in
1675,Nehru_Jacket_01675.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-26,westside.com
1676,Nehru_Jacket_01676.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-22,handlooms.nic.in
1677,Nehru_Jacket_01677.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-06,fabindia.com
1678,Nehru_Jacket_01678.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-10,craftcouncil.in
1679,Nehru_Jacket_01679.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-23,texmin.nic.in
1680,Nehru_Jacket_01680.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-26,westside.com
1681,Nehru_Jacket_01681.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-03,myntra.com
1682,Nehru_Jacket_01682.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-23,nykafashion.com
1683,Nehru_Jacket_01683.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-13,westside.com
1684,Nehru_Jacket_01684.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,myntra.com
1685,Nehru_Jacket_01685.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-18,fabindia.com
1686,Nehru_Jacket_01686.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-12,biba.in
1687,Nehru_Jacket_01687.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-06,craftsvilla.com
1688,Nehru_Jacket_01688.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-10,limeroad.com
1689,Nehru_Jacket_01689.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-06,limeroad.com
1690,Nehru_Jacket_01690.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-02,ajio.com
1691,Nehru_Jacket_01691.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-10,texmin.nic.in
1692,Nehru_Jacket_01692.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-15,craftcouncil.in
1693,Nehru_Jacket_01693.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-14,westside.com
1694,Nehru_Jacket_01694.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-24,biba.in
1695,Nehru_Jacket_01695.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-08,westside.com
1696,Nehru_Jacket_01696.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-14,westside.com
1697,Nehru_Jacket_01697.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-15,craftsvilla.com
1698,Nehru_Jacket_01698.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-24,utsavfashion.com
1699,Nehru_Jacket_01699.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-12,nykafashion.com
1700,Nehru_Jacket_01700.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-23,utsavfashion.com
1701,Nehru_Jacket_01701.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-28,fabindia.com
1702,Nehru_Jacket_01702.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-22,nift.ac.in
1703,Nehru_Jacket_01703.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-08,craftcouncil.in
1704,Nehru_Jacket_01704.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-08,tatacliq.com
1705,Nehru_Jacket_01705.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-11,handlooms.nic.in
1706,Nehru_Jacket_01706.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-27,myntra.com
1707,Nehru_Jacket_01707.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-26,myntra.com
1708,Nehru_Jacket_01708.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-19,handlooms.nic.in
1709,Nehru_Jacket_01709.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-02,fabindia.com
1710,Nehru_Jacket_01710.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-13,cbazaar.com
1711,Nehru_Jacket_01711.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-14,pantaloons.com
1712,Nehru_Jacket_01712.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,texmin.nic.in
1713,Nehru_Jacket_01713.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-07,pantaloons.com
1714,Nehru_Jacket_01714.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-27,handlooms.nic.in
1715,Nehru_Jacket_01715.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-19,myntra.com
1716,Nehru_Jacket_01716.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,texmin.nic.in
1717,Nehru_Jacket_01717.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-09,texmin.nic.in
1718,Nehru_Jacket_01718.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-22,limeroad.com
1719,Nehru_Jacket_01719.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-03,utsavfashion.com
1720,Nehru_Jacket_01720.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-07,utsavfashion.com
1721,Nehru_Jacket_01721.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-20,india.gov.in/textiles
1722,Nehru_Jacket_01722.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,biba.in
1723,Nehru_Jacket_01723.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-27,fabindia.com
1724,Nehru_Jacket_01724.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-25,limeroad.com
1725,Nehru_Jacket_01725.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-15,cbazaar.com
1726,Nehru_Jacket_01726.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-15,tatacliq.com
1727,Nehru_Jacket_01727.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-15,handlooms.nic.in
1728,Nehru_Jacket_01728.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-25,utsavfashion.com
1729,Nehru_Jacket_01729.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-15,fabindia.com
1730,Nehru_Jacket_01730.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-02,utsavfashion.com
1731,Nehru_Jacket_01731.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-24,ajio.com
1732,Nehru_Jacket_01732.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-15,biba.in
1733,Nehru_Jacket_01733.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-04,limeroad.com
1734,Nehru_Jacket_01734.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-18,pantaloons.com
1735,Nehru_Jacket_01735.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-11,westside.com
1736,Nehru_Jacket_01736.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-06,nift.ac.in
1737,Nehru_Jacket_01737.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-05,pantaloons.com
1738,Nehru_Jacket_01738.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-13,biba.in
1739,Nehru_Jacket_01739.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-21,westside.com
1740,Nehru_Jacket_01740.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-23,craftsvilla.com
1741,Nehru_Jacket_01741.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-04,ajio.com
1742,Nehru_Jacket_01742.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-24,cbazaar.com
1743,Nehru_Jacket_01743.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-15,craftsvilla.com
1744,Nehru_Jacket_01744.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-22,nift.ac.in
1745,Nehru_Jacket_01745.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-21,craftcouncil.in
1746,Nehru_Jacket_01746.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-11,sikshalochan.nic.in
1747,Nehru_Jacket_01747.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-20,cbazaar.com
1748,Nehru_Jacket_01748.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-17,craftsvilla.com
1749,Nehru_Jacket_01749.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-08,sikshalochan.nic.in
1750,Nehru_Jacket_01750.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-16,india.gov.in/textiles
1751,Nehru_Jacket_01751.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-23,texmin.nic.in
1752,Nehru_Jacket_01752.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-17,cbazaar.com
1753,Nehru_Jacket_01753.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-15,biba.in
1754,Nehru_Jacket_01754.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-28,craftcouncil.in
1755,Nehru_Jacket_01755.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-15,fabindia.com
1756,Nehru_Jacket_01756.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-18,limeroad.com
1757,Nehru_Jacket_01757.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-24,biba.in
1758,Nehru_Jacket_01758.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-10,craftcouncil.in
1759,Nehru_Jacket_01759.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-27,texmin.nic.in
1760,Nehru_Jacket_01760.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-16,handlooms.nic.in
1761,Nehru_Jacket_01761.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-09,handlooms.nic.in
1762,Nehru_Jacket_01762.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-25,handlooms.nic.in
1763,Nehru_Jacket_01763.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-12,utsavfashion.com
1764,Nehru_Jacket_01764.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-08,limeroad.com
1765,Nehru_Jacket_01765.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-08,craftsvilla.com
1766,Nehru_Jacket_01766.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-01,nift.ac.in
1767,Nehru_Jacket_01767.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-27,cbazaar.com
1768,Nehru_Jacket_01768.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-04,ajio.com
1769,Nehru_Jacket_01769.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-13,sikshalochan.nic.in
1770,Nehru_Jacket_01770.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-03,texmin.nic.in
1771,Nehru_Jacket_01771.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-14,nykafashion.com
1772,Nehru_Jacket_01772.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-18,india.gov.in/textiles
1773,Nehru_Jacket_01773.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-28,biba.in
1774,Nehru_Jacket_01774.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-24,india.gov.in/textiles
1775,Nehru_Jacket_01775.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-17,india.gov.in/textiles
1776,Nehru_Jacket_01776.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-18,craftcouncil.in
1777,Nehru_Jacket_01777.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-15,sikshalochan.nic.in
1778,Nehru_Jacket_01778.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-18,india.gov.in/textiles
1779,Nehru_Jacket_01779.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-13,utsavfashion.com
1780,Nehru_Jacket_01780.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-08,cbazaar.com
1781,Nehru_Jacket_01781.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-13,craftcouncil.in
1782,Nehru_Jacket_01782.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-21,nykafashion.com
1783,Nehru_Jacket_01783.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-25,myntra.com
1784,Nehru_Jacket_01784.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-18,westside.com
1785,Nehru_Jacket_01785.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-24,limeroad.com
1786,Nehru_Jacket_01786.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-19,texmin.nic.in
1787,Nehru_Jacket_01787.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-07,limeroad.com
1788,Nehru_Jacket_01788.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-06,texmin.nic.in
1789,Nehru_Jacket_01789.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-17,pantaloons.com
1790,Nehru_Jacket_01790.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-15,india.gov.in/textiles
1791,Nehru_Jacket_01791.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-09,texmin.nic.in
1792,Nehru_Jacket_01792.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-25,handlooms.nic.in
1793,Nehru_Jacket_01793.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-21,biba.in
1794,Nehru_Jacket_01794.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-20,tatacliq.com
1795,Nehru_Jacket_01795.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-09,texmin.nic.in
1796,Nehru_Jacket_01796.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-19,fabindia.com
1797,Nehru_Jacket_01797.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-04,craftsvilla.com
1798,Nehru_Jacket_01798.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-05,craftsvilla.com
1799,Nehru_Jacket_01799.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-23,nift.ac.in
1800,Nehru_Jacket_01800.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-22,tatacliq.com
1801,Nehru_Jacket_01801.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-15,craftsvilla.com
1802,Nehru_Jacket_01802.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-04,limeroad.com
1803,Nehru_Jacket_01803.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-25,craftcouncil.in
1804,Nehru_Jacket_01804.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-22,westside.com
1805,Nehru_Jacket_01805.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-09,nift.ac.in
1806,Nehru_Jacket_01806.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-19,craftcouncil.in
1807,Nehru_Jacket_01807.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-20,nykafashion.com
1808,Nehru_Jacket_01808.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-09,tatacliq.com
1809,Nehru_Jacket_01809.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-15,india.gov.in/textiles
1810,Nehru_Jacket_01810.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-03-13,pantaloons.com
1811,Nehru_Jacket_01811.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-20,fabindia.com
1812,Nehru_Jacket_01812.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-16,craftcouncil.in
1813,Nehru_Jacket_01813.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-02-23,india.gov.in/textiles
1814,Nehru_Jacket_01814.jpg,Nehru_Jacket,train,Naman Aggrawal,2026-03-07,biba.in
1815,Nehru_Jacket_01815.jpg,Nehru_Jacket,train,Abhinav Dogra,2026-02-22,myntra.com
1816,Nehru_Jacket_01816.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-18,utsavfashion.com
1817,Nehru_Jacket_01817.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-13,biba.in
1818,Nehru_Jacket_01818.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-13,limeroad.com
1819,Nehru_Jacket_01819.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-15,biba.in
1820,Nehru_Jacket_01820.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-22,craftcouncil.in
1821,Nehru_Jacket_01821.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-24,craftcouncil.in
1822,Nehru_Jacket_01822.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-28,handlooms.nic.in
1823,Nehru_Jacket_01823.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-02,india.gov.in/textiles
1824,Nehru_Jacket_01824.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-01,biba.in
1825,Nehru_Jacket_01825.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-26,cbazaar.com
1826,Nehru_Jacket_01826.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-07,tatacliq.com
1827,Nehru_Jacket_01827.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-09,utsavfashion.com
1828,Nehru_Jacket_01828.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-13,westside.com
1829,Nehru_Jacket_01829.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-10,tatacliq.com
1830,Nehru_Jacket_01830.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-03,india.gov.in/textiles
1831,Nehru_Jacket_01831.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-25,handlooms.nic.in
1832,Nehru_Jacket_01832.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-01,tatacliq.com
1833,Nehru_Jacket_01833.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-02,nykafashion.com
1834,Nehru_Jacket_01834.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-26,fabindia.com
1835,Nehru_Jacket_01835.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-24,fabindia.com
1836,Nehru_Jacket_01836.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-02,texmin.nic.in
1837,Nehru_Jacket_01837.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-28,limeroad.com
1838,Nehru_Jacket_01838.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-16,india.gov.in/textiles
1839,Nehru_Jacket_01839.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-20,craftsvilla.com
1840,Nehru_Jacket_01840.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-14,tatacliq.com
1841,Nehru_Jacket_01841.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-02,limeroad.com
1842,Nehru_Jacket_01842.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-14,craftsvilla.com
1843,Nehru_Jacket_01843.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-23,westside.com
1844,Nehru_Jacket_01844.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-15,tatacliq.com
1845,Nehru_Jacket_01845.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-25,texmin.nic.in
1846,Nehru_Jacket_01846.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-27,biba.in
1847,Nehru_Jacket_01847.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-17,tatacliq.com
1848,Nehru_Jacket_01848.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-12,westside.com
1849,Nehru_Jacket_01849.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-01,utsavfashion.com
1850,Nehru_Jacket_01850.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-22,fabindia.com
1851,Nehru_Jacket_01851.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-18,myntra.com
1852,Nehru_Jacket_01852.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-28,pantaloons.com
1853,Nehru_Jacket_01853.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-24,india.gov.in/textiles
1854,Nehru_Jacket_01854.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-15,cbazaar.com
1855,Nehru_Jacket_01855.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-10,biba.in
1856,Nehru_Jacket_01856.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-28,myntra.com
1857,Nehru_Jacket_01857.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-02-15,ajio.com
1858,Nehru_Jacket_01858.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-01,limeroad.com
1859,Nehru_Jacket_01859.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-09,india.gov.in/textiles
1860,Nehru_Jacket_01860.jpg,Nehru_Jacket,val,Naman Aggrawal,2026-03-09,nift.ac.in
1861,Nehru_Jacket_01861.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-01,craftsvilla.com
1862,Nehru_Jacket_01862.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-03-14,craftsvilla.com
1863,Nehru_Jacket_01863.jpg,Nehru_Jacket,val,Abhinav Dogra,2026-02-17,ajio.com
